[17:12:57.159] |I| [config::init_config]: backend-renderer: OpenGL
[17:12:57.160] |I| [config::init_config]: hardware-flip: true
[17:12:57.160] |I| [config::init_config]: log-level: 0
[17:12:57.161] |I| [config::init_config]: log-imports: false
[17:12:57.161] |I| [config::init_config]: log-exports: false
[17:12:57.161] |I| [config::init_config]: log-active-shaders: false
[17:12:57.161] |I| [config::init_config]: log-uniforms: false
[17:12:57.167] |I| [SDL_main]: Vita3K v0.1 1293-164267bb
[17:12:57.619] |I| [renderer::gl::create]: Swap interval = -1
[17:12:57.621] |I| [renderer::gl::create]: GPU = GeForce GTX 1050 Ti/PCIe/SSE2
[17:12:57.621] |I| [renderer::gl::create]: GL_VERSION = 4.5.0 NVIDIA 436.48
[17:12:57.621] |I| [renderer::gl::create]: GL_SHADING_LANGUAGE_VERSION = 4.50 NVIDIA
[17:12:57.622] |I| [renderer::gl::create]: Your GPU supports shader interlock, some games that use programmable blending will have better performance.
[17:12:57.727] |I| [gui::init_icons]: Default icon found for title ACTI00000, Vita Activator.
[17:12:57.736] |I| [gui::init_icons]: Default icon found for title BIRD00000, flappybird.
[17:12:57.739] |I| [gui::init_icons]: Default icon found for title BUBBLE000, bubbleride.
[17:12:57.740] |I| [gui::init_icons]: Default icon found for title bubbles, bubbles.
[17:12:57.750] |I| [gui::init_icons]: Default icon found for title dumper_e, イースVIII -Lacrimosa of DANA-.
[17:12:57.759] |I| [gui::init_icons]: Default icon found for title git, git.
[17:12:57.767] |I| [gui::init_icons]: Default icon found for title mai_moe, mai_moe.
[17:12:57.768] |I| [gui::init_icons]: Default icon found for title mai_vv, mai_vv.
[17:12:57.858] |I| [gui::init_icons]: Default icon found for title PSPEMUXXX, PSPEMUXXX.
[17:12:57.863] |I| [gui::init_icons]: Default icon found for title resources, resources.
[17:12:57.868] |I| [gui::init_icons]: Default icon found for title sce_module, sce_module.
[17:12:57.869] |I| [gui::init_icons]: Default icon found for title sce_sys, sce_sys.
[17:12:57.871] |I| [gui::init_icons]: Default icon found for title SHDW00001, advremap.
[17:12:57.872] |I| [gui::init_icons]: Default icon found for title SKOG00001, Snes9xVITA.
[17:12:57.879] |I| [gui::init_icons]: Default icon found for title system, system.
[17:12:57.885] |I| [gui::init_icons]: Default icon found for title VDEC00001, French American Games Decrypter.
[17:12:57.892] |I| [gui::init_icons]: Default icon found for title VITATESTR, VitaTester.
[17:12:57.900] |I| [gui::init_icons]: Default icon found for title XYZZ00001, button-swapper.
[17:13:07.534] |I| [load_app_impl]: Title: Criminal Girls: Invite Only
[17:13:07.535] |I| [load_app_impl]: Serial: PCSE00516
[17:13:07.535] |I| [load_app_impl]: Version: 01.00
[17:13:07.535] |I| [load_app_impl]: Category: gd
[17:13:07.668] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libc.suprx
[17:13:07.669] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x46744
[17:13:07.669] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x3C4F8
[17:13:07.669] |W| [load_var_imports]: 	NID NOT FOUND 0x93B8AA67 (__stack_chk_guard) at 0x40520, setting to stub value 0xDEADBEEF
[17:13:07.670] |W| [load_var_imports]: 	NID NOT FOUND 0xDF084DFA (UNRECOGNISED) at 0x420A4, setting to stub value 0xDEADBEEF
[17:13:07.671] |I| [load_app_impl]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[17:13:07.723] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libfios2.suprx
