[21:05:12.442] |I| [config::init_config]: backend-renderer: OpenGL
[21:05:12.444] |I| [config::init_config]: log-level: 0
[21:05:12.474] |I| [SDL_main]: Vita3K v0.1.4 2549-ed3f1262
[21:05:12.475] |I| [SDL_main]: Number of logical CPU cores: 6
[21:05:12.475] |I| [SDL_main]: Available ram memory: 13230 mo
[21:05:12.798] |I| [renderer::gl::create]: Swap interval = -1
[21:05:12.801] |I| [renderer::gl::create]: GPU = AMD Radeon(TM) Graphics
[21:05:12.801] |I| [renderer::gl::create]: GL_VERSION = 4.5.14800 Core Profile Context 22.5.1 30.0.15021.11005
[21:05:12.801] |I| [renderer::gl::create]: GL_SHADING_LANGUAGE_VERSION = 4.60
[21:05:12.801] |I| [renderer::gl::create]: Your GPU only supports texture barrier, performance may not be good on programmable blending games.
[21:05:12.802] |W| [renderer::gl::create]: Consider updating to GPU that has shader interlock.
[21:05:37.661] |I| [load_app_impl]: cpu-backend: Dynarmic
[21:05:37.662] |I| [load_app_impl]: CPU Optimisation state: true
[21:05:37.662] |I| [load_app_impl]: at9 audio decoder state: true
[21:05:37.662] |I| [load_app_impl]: ngs experimental state: true
[21:05:37.665] |I| [load_app_impl]: 1 Controllers Connected
[21:05:37.665] |I| [load_app_impl]: Controller 0: Xbox 360 Controller
[21:05:37.665] |I| [load_app_impl]: modules mode: Automatic
[21:05:37.665] |I| [load_app_impl]: Title: Muramasa Rebirth
[21:05:37.666] |I| [load_app_impl]: Serial: PCSE00240
[21:05:37.666] |I| [load_app_impl]: Version: 1.00
[21:05:37.666] |I| [load_app_impl]: Category: gd
[21:05:37.670] |I| [load_self]: Loaded module segment 0 @ [0x00007000 - 0x000161D4 / 0x81000000] (size: 0x0000F1D4) of module os0:us/driver_us.suprx
[21:05:37.670] |I| [load_self]: Loaded module segment 1 @ [0x00017000 - 0x0001FF40 / 0x81010000] (size: 0x00008F40) of module os0:us/driver_us.suprx
[21:05:37.671] |I| [load_self]: Loading symbols for SELF: os0:us/driver_us.suprx
[21:05:37.671] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x146E4
[21:05:37.671] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x13410
[21:05:37.672] |W| [load_var_imports]: 	NID NOT FOUND 0x93B8AA67 (UNRECOGNISED) at 0x16080, setting to stub value 0xDEADBEEF
[21:05:37.673] |I| [pre_load_module]: Pre-load module SceDriverUser (at "us/driver_us.suprx") loaded
[21:05:37.683] |C| [load_self]: Unknown segment type 0x6FFFFF01
[21:05:37.684] |I| [load_self]: Loaded module segment 0 @ [0x00021000 - 0x0006B4B0 / 0x81000000] (size: 0x0004A4B0) of module app0:sce_module/libc.suprx
[21:05:37.685] |I| [load_self]: Loaded module segment 1 @ [0x0006C000 - 0x0006E6F4 / 0x8104B000] (size: 0x000026F4) of module app0:sce_module/libc.suprx
[21:05:37.686] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libc.suprx
[21:05:37.686] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x57F30
