[09:47:52.396] |I| [config::init_config]: backend-renderer: Vulkan
[09:47:52.396] |I| [config::init_config]: log-level: 0
[09:47:52.426] |I| [SDL_main]: Vita3K v0.1.8 3160-1c009661
[09:47:52.426] |I| [SDL_main]: Number of logical CPU cores: 16
[09:47:52.427] |I| [SDL_main]: Available ram memory: 32701 MiB
[09:47:52.484] |I| [renderer::vulkan::VKState::create]: Vulkan device: NVIDIA GeForce GT 1030
[09:47:52.484] |I| [renderer::vulkan::VKState::create]: Driver version: 531.79.0.0
[09:47:52.484] |I| [renderer::vulkan::VKState::create]: Memory mapping is enabled
[09:47:52.703] |I| [renderer::vulkan::ScreenRenderer::setup]: Present mode: Mailbox
[09:47:52.934] |W| [compat::load_compat_app_db]: App with Title ID PCSA00140 has an issue but no status label. Please check GitHub issue 1524 and request a status label be added.
[09:47:52.934] |W| [compat::load_compat_app_db]: App with Title ID PCSA00004 has an issue but no status label. Please check GitHub issue 1523 and request a status label be added.
[09:47:53.052] |I| [compat::update_compat_app_db]: Applications compatibility database is up to date.
[09:48:13.484] |I| [load_app_impl]: cpu-backend: Dynarmic
[09:48:13.484] |I| [load_app_impl]: CPU Optimisation state: true
[09:48:13.484] |I| [load_app_impl]: ngs state: true
[09:48:13.484] |I| [load_app_impl]: Resolution multiplier: 1
[09:48:13.486] |I| [load_app_impl]: 1 Controllers Connected
[09:48:13.486] |I| [load_app_impl]: Controller 0: Xbox One S Controller
[09:48:13.486] |I| [load_app_impl]: modules mode: Automatic
[09:48:13.486] |I| [load_app_impl]: Title: STEINS;GATE 線形拘束のフェノグラム
[09:48:13.486] |I| [load_app_impl]: Serial: PCSG00250
[09:48:13.486] |I| [load_app_impl]: Version: 1.00
[09:48:13.486] |I| [load_app_impl]: Category: gd
[09:48:13.497] |I| [load_self]: app0:sce_module/libc.suprx: Skipping special segment 0x6fffff01...
[09:48:13.497] |I| [load_self]: Loaded module segment 0 @ [0x00005000 - 0x000523BC / 0x81000000] (size: 0x0004D3BC) of module app0:sce_module/libc.suprx
[09:48:13.497] |I| [load_self]: Loaded module segment 1 @ [0x00053000 - 0x000556F0 / 0x8104E000] (size: 0x000026F0) of module app0:sce_module/libc.suprx
[09:48:13.497] |I| [load_self]: Linking SELF app0:sce_module/libc.suprx...
[09:48:13.498] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x48164
[09:48:13.498] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x3e0fc
[09:48:13.499] |I| [pre_load_module]: Pre-load module SceLibc (at "sce_module/libc.suprx") loaded
[09:48:13.505] |I| [load_self]: app0:sce_module/libfios2.suprx: Skipping special segment 0x6fffff01...
[09:48:13.505] |I| [load_self]: Loaded module segment 0 @ [0x00056000 - 0x0008112C / 0x81000000] (size: 0x0002B12C) of module app0:sce_module/libfios2.suprx
[09:48:13.509] |I| [load_self]: Loaded module segment 1 @ [0x00082000 - 0x0008723D / 0x8102C000] (size: 0x0000523D) of module app0:sce_module/libfios2.suprx
[09:48:13.510] |I| [load_self]: Linking SELF app0:sce_module/libfios2.suprx...
[09:48:13.511] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x81034
[09:48:13.511] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x78548
[09:48:13.513] |I| [pre_load_module]: Pre-load module SceLibFios2 (at "sce_module/libfios2.suprx") loaded
[09:48:13.517] |I| [load_self]: app0:sce_module/libult.suprx: Skipping special segment 0x6fffff01...
[09:48:13.517] |I| [load_self]: Loaded module segment 0 @ [0x00088000 - 0x0009B84C / 0x81000000] (size: 0x0001384C) of module app0:sce_module/libult.suprx
[09:48:13.517] |I| [load_self]: Loaded module segment 1 @ [0x0009C000 - 0x0009C814 / 0x81014000] (size: 0x00000814) of module app0:sce_module/libult.suprx
[09:48:13.518] |I| [load_self]: Linking SELF app0:sce_module/libult.suprx...
[09:48:13.518] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0x9a1a8
[09:48:13.519] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x97738
[09:48:13.520] |I| [pre_load_module]: Pre-load module SceUlt (at "sce_module/libult.suprx") loaded
[09:48:13.528] |I| [load_self]: Loaded module segment 0 @ [0x0009D000 - 0x000EDF04 / 0x81000000] (size: 0x00050F04) of module vs0:sys/external/libSceFt2.suprx
[09:48:13.528] |I| [load_self]: Loaded module segment 1 @ [0x000EE000 - 0x000EE2F4 / 0x81051000] (size: 0x000002F4) of module vs0:sys/external/libSceFt2.suprx
[09:48:13.529] |I| [load_self]: Linking SELF vs0:sys/external/libSceFt2.suprx...
[09:48:13.531] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xd97dc
[09:48:13.531] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xd8f10
[09:48:13.531] |I| [pre_load_module]: Pre-load module SceLibft2 (at "sys/external/libSceFt2.suprx") loaded
[09:48:13.534] |I| [load_self]: Loaded module segment 0 @ [0x000EF000 - 0x000FEF14 / 0x81000000] (size: 0x0000FF14) of module vs0:sys/external/libpvf.suprx
[09:48:13.534] |I| [load_self]: Loaded module segment 1 @ [0x000FF000 - 0x000FF008 / 0x81010000] (size: 0x00000008) of module vs0:sys/external/libpvf.suprx
[09:48:13.535] |I| [load_self]: Linking SELF vs0:sys/external/libpvf.suprx...
[09:48:13.535] |D| [load_var_exports]: 	NID 0x936c8a78 (SYSLYB) at 0xfd710
[09:48:13.536] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0xfd300
[09:48:13.536] |I| [pre_load_module]: Pre-load module SceLibPvf (at "sys/external/libpvf.suprx") loaded
[09:48:13.558] |I| [load_self]: app0:eboot.bin: Skipping special segment 0x6fffff01...
[09:48:13.559] |I| [load_self]: Loaded module segment 0 @ [0x81000000 - 0x810E8CDC / 0x81000000] (size: 0x000E8CDC) of module app0:eboot.bin
[09:48:13.560] |I| [load_self]: Loaded module segment 1 @ [0x810E9000 - 0x81566140 / 0x810E9000] (size: 0x0047D140) of module app0:eboot.bin
[09:48:13.560] |I| [load_self]: Linking SELF app0:eboot.bin...
[09:48:13.561] |D| [load_var_exports]: 	NID 0x6c2224ba (NID_MODULE_INFO) at 0x810bcb20
[09:48:13.561] |D| [load_var_exports]: 	NID 0x70fba1e7 (SCE_PROC_PARAMS) at 0x810ef394
[09:48:13.561] |I| [load_app_impl]: Main executable sgfd2 (eboot.bin) loaded
[09:48:13.576] |D| [run_app]: Running module_start of library: SceLibc at address 0x5809
[09:48:13.608] |T| [open_file]: sceKernelGetStdin: Opening terminal tty0:
[09:48:13.608] |T| [open_file]: sceKernelGetStdout: Opening terminal tty0:
[09:48:13.609] |T| [open_file]: sceKernelGetStderr: Opening terminal tty0:
[09:48:13.616] |I| [run_app]: Module SceLibc (at "app0:sce_module/libc.suprx") module_start returned 0x0
[09:48:13.618] |D| [run_app]: Running module_start of library: SceLibFios2 at address 0x56001
[09:48:13.632] |W| [stubbed_impl]: Stubbed sceKernelGetProcessId import called. (pid: 0)
[09:48:13.632] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[09:48:13.635] |D| [run_app]: Running module_start of library: SceUlt at address 0x8b661
[09:48:13.648] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[09:48:13.648] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[09:48:13.660] |T| [write_file]: *** TTY: **** Start apprication ****
[09:48:13.660] |T| [write_file]: *** TTY: step : load modules
[09:48:13.660] |T| [write_file]: *** TTY: step : system init
[09:48:13.661] |W| [unimplemented_impl]: Unimplemented sceScreenShotSetOverlayImage import called.
[09:48:13.662] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[09:48:13.666] |T| [write_file]: *** TTY: SysWorkBuff Addr:04150000 Size:00100000
[09:48:13.667] |T| [write_file]: *** TTY: RootDir : app0:/
[09:48:13.733] |T| [write_file]: *** TTY: RootHostDir[0] = "app0:/gamedata"
[09:48:13.735] |E| [logging::ret_error_impl]: sceSysmoduleIsLoaded returned SCE_SYSMODULE_ERROR_UNLOADED (0x805a1001)
[09:48:13.736] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 10, using passthrough.
[09:48:13.736] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 3, using passthrough.
[09:48:13.736] |W| [ngs::create_voice_definition]: Missing voice definition for Buss Type 4, using passthrough.
[09:48:13.745] |T| [export_sceNgsPatchCreateRouting]: Patching 0x42708F0:0:0 to 0x4289B70:0
[09:48:13.746] |T| [export_sceNgsPatchCreateRouting]: Patching 0x42708F0:0:0 to 0x4288D90:0
[09:48:13.746] |T| [export_sceNgsPatchCreateRouting]: Patching 0x42708F0:0:0 to 0x4289230:0
[09:48:13.748] |T| [export_sceNgsPatchCreateRouting]: Patching 0x42708F0:0:0 to 0x42896D0:0
[09:48:13.748] |T| [export_sceNgsPatchCreateRouting]: Patching 0x4270E00:0:0 to 0x4289B70:0
[09:48:13.748] |T| [export_sceNgsPatchCreateRouting]: Patching 0x4270E00:0:0 to 0x4288D90:0
[09:48:13.749] |T| [export_sceNgsPatchCreateRouting]: Patching 0x4270E00:0:0 to 0x4289230:0
[09:48:13.749] |T| [export_sceNgsPatchCreateRouting]: Patching 0x4270E00:0:0 to 0x42896D0:0
